billID,item,quantity
6641,Tuborg,1
6642,"Carling Black Label",3
6642,Lowenbrau,5
6642,"Tiger beer",2
6643,"Chimay Blue Top",5
6643,"Gambrinus Premium",4
6643,Warsteiner,2
6644,Kirin,4
6645,Coors,1
6645,"Coreff Ambree",5
6645,Tecate,1
6646,"Gambrinus Premium",2
6646,"Tater tots",1
6647,Cass,3
6647,"Efes Dark",3
6648,Duvel,2
6648,Lasko,4
6648,"Root beer",2
6649,"Stiegl Bier",1
6650,"Beer Chang",2
6650,"Chimay Blue Top",5
6650,Kirin,1
6651,Caffrey's,5
6651,Cheeseburger,3
6651,Guinness,2
6651,Lasko,2
6652,Guinness,2
6652,"Potato skins",3
6653,Kirin,5
6653,"Stiegl Bier",1
6654,Caffrey's,1
6654,Coors,2
6654,Warsteiner,3
6655,Dreher,5
6656,"Paulaner Hefe",5
6656,"Singha beer",3
6657,"Tater tots",1
6658,Heineken,4
6658,Sprite,1
6659,Guinness,4
6659,Tsingtao,4
666,Dreher,4
666,Kirin,3
666,Lowenbrau,4
6660,"Amstel Light",5
6660,"Root beer",3
6660,"San Miguel Pale Pilsen",5
6661,"Chimay Blue Top",3
6661,"Coreff Ambree",2
6662,"Chicken wings",2
6662,Tsingtao,2
6663,"Coreff Ambree",2
6663,"Leffe Blonde",5
6663,Sprite,3
6663,Warsteiner,3
6664,Guinness,5
6664,Kronenbourg,5
6665,Budweiser,5
6665,"Potato skins",3
6666,"Efes Dark",2
6666,"Harp Lager",5
6666,"Pabst Blue Ribbon",3
6667,Asahi,1
6667,Grolsch,2
6668,"Amstel Light",4
6668,"Beer Chang",1
6668,Budweiser,2
6669,"Chimay Blue Top",1
6669,"Onion rings",2
667,"Club soda",4
667,"OB Golden Lager",5
6670,"Mozoralla sticks",4
6670,Sapporo,2
6671,"Erdinger Pikantus",3
6672,"Carling Black Label",2
6672,"Mozoralla sticks",5
6672,"Paulaner Hefe",3
6673,"Pilsner Urquell",2
6673,Pretzel,4
6674,Cheeseburger,1
6674,"Coca cola",4
6674,"San Miguel Pale Pilsen",4
6675,Grolsch,5
6675,"Leffe Blonde",3
6675,"Newcastle Brown Ale",2
6675,Warsteiner,5
6676,Guinness,5
6677,"Newcastle Brown Ale",5
6677,"San Miguel Pale Pilsen",4
6678,"Amstel Light",2
6678,"Chimay Blue Top",3
6679,"Coreff Ambree",4
6679,Lowenbrau,3
6679,Sprite,3
668,"Chimay Blue Top",2
668,"Old Speckled Hen",2
6680,Guinness,4
6681,"Chimay Blue Top",3
6681,"Efes Dark",2
6681,"Old Speckled Hen",2
6681,"Pabst Blue Ribbon",3
6682,"Labatts Blue",5
6683,"Club soda",3
6683,"Dos Equis",2
6684,Caffrey's,4
6684,"Chicken wings",3
6684,"Singha beer",4
6685,"Beer Chang",2
6685,Carlsberg,4
6685,"Onion rings",4
6686,"Paulaner Hefe",5
6687,"Mozoralla sticks",2
6688,"Budvar Svetly Lezak",4
6689,"Gambrinus Premium",3
6689,"Leffe Blonde",5
6689,"Root beer",5
669,"Birra Moretti",4
669,"Chimay Blue Top",5
6690,Grolsch,5
6690,Quesadilla,4
6691,Lasko,2
6691,Lowenbrau,1
6691,"Tater tots",2
6692,"Ichnusa beer",4
6693,"Potato skins",1
6694,"Paulaner Hefe",5
6695,"Harp Lager",5
6695,"Sweet tea",1
6696,"Newcastle Brown Ale",3
6696,"Root beer",5
6697,Carlsberg,3
6698,Cass,2
6698,"Gambrinus Premium",3
6698,"Pabst Blue Ribbon",1
6699,Grolsch,1
67,Asahi,1
67,"Newcastle Brown Ale",5
670,Nachos,1
670,Tecate,4
6700,"Birra Moretti",1
6700,Sprite,1
6701,"Amstel Light",2
6701,Kirin,2
6701,Peroni,1
6701,"San Miguel Pale Pilsen",2
6702,Dreher,3
6702,Nachos,4
6702,Tecate,2
6702,"Tiger beer",5
6703,Pretzel,4
6704,Peroni,3
6704,Sapporo,1
6705,Warsteiner,2
6706,"Old Speckled Hen",4
6706,Quesadilla,2
6707,"Old Speckled Hen",1
6707,Tsingtao,1
6708,"Carling Black Label",4
6708,"Mozoralla sticks",3
6708,"OB Golden Lager",5
6709,Quesadilla,4
6709,Tecate,2
671,"Mythos Sindos",1
671,Quesadilla,1
671,Warsteiner,4
6710,Caffrey's,1
6710,"Newcastle Brown Ale",4
6710,Tsingtao,4
6711,Tuborg,3
6712,"Birra Moretti",2
6712,Heineken,1
6713,Hite,2
6713,Lasko,1
6714,Cass,1
6714,"Club soda",3
6715,Budweiser,1
6715,"Paulaner Hefe",4
6716,"Ichnusa beer",3
6717,"Pilsner Urquell",2
6718,"Beer Chang",1
6718,Pretzel,5
6718,Quesadilla,1
6719,"Carling Black Label",5
6719,"Coca cola",5
6719,"Mozoralla sticks",5
672,Cass,1
6720,"Erdinger Pikantus",1
6720,Heineken,4
6720,"Pabst Blue Ribbon",5
6720,Tsingtao,2
6721,"Amstel Light",5
6721,Cass,4
6721,Dreher,5
6721,"Tiger beer",2
6722,"Ichnusa beer",3
6722,"Labatts Blue",1
6724,"Chicken wings",1
6724,"Labatts Blue",2
6725,"Gambrinus Premium",2
6726,Dreher,5
6726,"Tater tots",3
6727,"Sweet tea",4
6728,Duvel,3
6729,Lowenbrau,5
6729,"Root beer",2
6729,Tecate,3
673,"Newcastle Brown Ale",2
673,Warsteiner,5
6730,Coors,3
6730,Warsteiner,3
6731,Kronenbourg,4
6732,Sprite,4
6733,"Sweet tea",1
6733,"Tater tots",5
6734,Dreher,2
6735,Dreher,3
6736,Coors,1
6737,Carlsberg,1
6737,Pretzel,2
6737,Union,1
6738,"Birra Moretti",1
6738,Dreher,1
6738,"Mozoralla sticks",5
6738,Tecate,3
6739,"Birra Moretti",3
6739,"Efes Dark",1
6739,Peroni,1
674,"Chicken wings",3
674,"Ichnusa beer",4
6740,"Club soda",4
6740,Coors,1
6740,Pretzel,1
6740,Timisoreana,4
6741,Caffrey's,4
6741,Tecate,3
6741,Tuborg,1
6742,"Erdinger Pikantus",4
6742,Warsteiner,2
6743,Union,4
6744,"Carling Black Label",1
6744,Heineken,3
6744,Pretzel,4
6744,Timisoreana,4
6745,Peroni,2
6746,"Amstel Light",2
6746,"Budvar Svetly Lezak",3
6746,"Carling Black Label",5
6746,"Coca cola",2
6747,"Newcastle Brown Ale",1
6747,"Tiger beer",3
6748,Coors,3
6749,Grolsch,1
6749,"Pilsner Urquell",4
6749,Tecate,5
675,Asahi,4
675,"San Miguel Pale Pilsen",1
6750,"Potato skins",3
6751,Asahi,1
6751,"Beer Chang",3
6752,Coors,5
6752,"San Miguel Pale Pilsen",3
6753,Budweiser,2
6753,Warsteiner,2
6755,"Amstel Light",4
6755,"Pabst Blue Ribbon",3
6756,"Birra Moretti",3
6757,"Harp Lager",4
6758,"Amstel Light",1
6758,Cheeseburger,1
6758,Grolsch,4
6759,Carlsberg,5
6759,"Chicken wings",2
6759,"Leffe Blonde",5
676,"Stiegl Bier",5
6760,"Labatts Blue",4
6760,Tecate,2
6761,"Chimay Blue Top",3
6761,"Leffe Blonde",4
6761,"Potato skins",2
6761,"San Miguel Pale Pilsen",5
6762,"Ichnusa beer",4
6762,"Newcastle Brown Ale",4
6762,Warsteiner,3
6763,"Newcastle Brown Ale",1
6764,"Carling Black Label",5
6764,Cheeseburger,4
6764,"Coca cola",3
6765,Caffrey's,4
6766,"Leffe Blonde",4
6767,Cheeseburger,5
6767,Dreher,1
6768,"Dos Equis",3
6768,"Ichnusa beer",5
677,"Coreff Ambree",5
677,Grolsch,1
677,Lasko,4
6770,"Efes Dark",3
6770,Quesadilla,5
6770,Sapporo,4
6771,"OB Golden Lager",5
6771,Quesadilla,4
6771,Tuborg,5
6772,"Ichnusa beer",3
6772,"Stiegl Bier",2
6773,"Onion rings",5
6774,Coors,2
6775,"Root beer",3
6776,"Singha beer",2
6776,Union,3
6777,"Chimay Blue Top",1
6777,"Efes Dark",5
6777,"Harp Lager",4
6777,Tsingtao,5
6778,"Harp Lager",3
6779,Coors,1
678,"Birra Moretti",3
678,"Paulaner Hefe",1
678,Peroni,3
678,"Pilsner Urquell",4
6780,Sprite,1
6781,"Harp Lager",4
6782,Caffrey's,4
6782,Guinness,1
6783,"French fries",1
6783,"Pabst Blue Ribbon",4
6784,"Chimay Blue Top",2
6785,Kirin,2
6785,"Sweet tea",2
6786,Tecate,1
6787,Lowenbrau,4
6787,"Root beer",2
6788,Cheeseburger,1
6789,Tsingtao,5
679,"Sweet tea",2
6790,"Potato skins",2
6790,"Sweet tea",3
6791,Hite,2
6791,Tecate,3
6792,"Chimay Blue Top",2
6792,Coors,1
6792,"Newcastle Brown Ale",5
6792,"Onion rings",4
6793,Budweiser,5
6793,"Labatts Blue",2
6794,"Coreff Ambree",3
6795,"Old Speckled Hen",1
6795,"Pabst Blue Ribbon",4
6796,"Onion rings",2
6796,"Tiger beer",1
6797,Dreher,3
6797,Lasko,5
6798,Dreher,2
6798,Heineken,5
6799,"Chimay Blue Top",2
6799,"Harp Lager",2
68,Pretzel,4
680,"Ichnusa beer",3
680,Nachos,5
680,"Sweet tea",3
6800,Carlsberg,5
6800,"Labatts Blue",4
6801,"Coca cola",4
6802,Duvel,4
6802,Kirin,4
6802,"San Miguel Pale Pilsen",1
6802,"Tater tots",1
6803,Dreher,5
6803,"Singha beer",3
6804,"Pabst Blue Ribbon",2
6804,Quesadilla,4
6805,Asahi,1
6805,Grolsch,3
6805,Tecate,1
6806,"Budvar Svetly Lezak",1
6806,"Leffe Blonde",2
6807,"Labatts Blue",2
6807,"Newcastle Brown Ale",3
6807,Sprite,1
6807,Timisoreana,4
6808,Duvel,3
6809,"Club soda",1
6809,"Newcastle Brown Ale",5
681,Hite,5
681,Sprite,1
6810,Kirin,2
6810,"Root beer",4
6811,Carlsberg,5
6811,Cheeseburger,4
6811,Peroni,5
6811,Quesadilla,5
6812,"Pilsner Urquell",2
6813,Heineken,3
6813,"Mozoralla sticks",4
6813,"Tater tots",3
6813,Tuborg,1
6814,Lasko,1
6814,"Singha beer",5
6815,Carlsberg,4
6815,"Chimay Blue Top",5
6815,Dreher,2
6816,Cheeseburger,4
6816,Heineken,2
6816,"Pabst Blue Ribbon",4
6817,Caffrey's,2
6817,"Coreff Ambree",2
6818,"Dos Equis",1
6819,Coors,3
6819,Sprite,4
6819,Timisoreana,4
682,"Old Speckled Hen",5
682,"Root beer",5
682,"San Miguel Pale Pilsen",5
682,"Stiegl Bier",3
6820,"Coca cola",1
6820,Coors,4
6820,Pretzel,1
6821,"Amstel Light",5
6821,"Beer Chang",1
6821,"Stiegl Bier",2
6822,"Budvar Svetly Lezak",4
6822,Budweiser,3
6824,"Budvar Svetly Lezak",4
6824,"Pilsner Urquell",4
6824,Timisoreana,2
6825,"Club soda",4
6825,"OB Golden Lager",2
6825,"Paulaner Hefe",1
6826,Coors,1
6826,"Erdinger Pikantus",4
6826,Guinness,5
6827,Kirin,2
6828,Cass,4
6828,Coors,2
6828,"Root beer",1
6828,Tecate,4
6829,"Ichnusa beer",2
6829,"Leffe Blonde",3
6829,Sapporo,2
6829,Sprite,1
683,"Budvar Svetly Lezak",2
683,Pretzel,1
683,Tecate,1
6830,Tsingtao,5
6831,Heineken,3
6832,Duvel,4
6832,"Tiger beer",4
6833,Kirin,3
6833,"OB Golden Lager",2
6833,Quesadilla,4
6834,"Amstel Light",3
6834,Cheeseburger,2
6834,"Coreff Ambree",1
6834,Dreher,3
6835,Cass,1
6835,"Leffe Blonde",2
6835,Peroni,4
6836,Nachos,3
6836,"Sweet tea",3
6837,"Amstel Light",5
6837,Timisoreana,5
6838,Caffrey's,5
6838,Guinness,3
6838,"Pabst Blue Ribbon",2
6839,"Amstel Light",2
6839,"Onion rings",3
6839,"Pabst Blue Ribbon",4
684,"Beer Chang",3
6840,Budweiser,1
6840,"Mythos Sindos",4
6840,"Tater tots",4
6840,Tsingtao,4
6841,"Chimay Blue Top",2
6841,"OB Golden Lager",3
6841,Pretzel,4
6842,"San Miguel Pale Pilsen",2
6843,"Coreff Ambree",5
6843,"San Miguel Pale Pilsen",5
6844,Asahi,2
6845,Cheeseburger,1
6845,Lasko,5
6845,"Leffe Blonde",5
6846,Dreher,2
6846,"Sweet tea",1
6847,"Beer Chang",2
6847,Dreher,5
6847,Heineken,3
6848,Guinness,3
6849,Dreher,5
6849,Duvel,4
685,"Budvar Svetly Lezak",3
685,"Chimay Blue Top",3
6850,"Budvar Svetly Lezak",4
6850,"Chimay Blue Top",4
6850,"Onion rings",2
6851,Dreher,1
6851,"Mozoralla sticks",3
6851,"Tater tots",5
6852,Coors,4
6852,"Dos Equis",4
6853,Quesadilla,5
6854,Cheeseburger,2
6854,Duvel,2
6855,"Carling Black Label",1
6856,"Club soda",5
6856,"Paulaner Hefe",3
6857,Dreher,3
6857,Heineken,5
6857,"Pabst Blue Ribbon",5
6858,Lowenbrau,5
6858,"Stiegl Bier",4
6859,"Beer Chang",5
6859,Dreher,4
686,Coors,1
6860,Cass,5
6860,"Labatts Blue",4
6860,Quesadilla,2
6861,Budweiser,2
6861,"Potato skins",1
6861,Timisoreana,5
6861,Tsingtao,5
6862,Peroni,2
6862,"Pilsner Urquell",5
6863,Asahi,2
6863,"Newcastle Brown Ale",1
6864,"Chimay Blue Top",4
6864,"Newcastle Brown Ale",2
6865,Budweiser,3
6865,Tsingtao,1
6866,Coors,3
6866,Guinness,5
6866,Tsingtao,4
6867,Quesadilla,3
6868,"Chicken wings",4
6868,"Potato skins",5
6869,Lasko,4
6869,"Paulaner Hefe",2
6869,"Singha beer",2
6869,"Sweet tea",5
687,"Coreff Ambree",3
687,"Sweet tea",1
6870,"OB Golden Lager",1
6871,Caffrey's,1
6871,Heineken,4
6871,Nachos,5
6872,"Coreff Ambree",3
6872,"Mythos Sindos",5
6873,Caffrey's,2
6873,Lasko,4
6874,"Amstel Light",4
6875,"Chimay Blue Top",4
6875,Heineken,2
6875,Lasko,5
6875,"Newcastle Brown Ale",1
6876,"Dos Equis",4
6877,Carlsberg,1
6877,Heineken,4
6877,"Labatts Blue",1
6877,"Newcastle Brown Ale",2
6878,"San Miguel Pale Pilsen",1
6879,"Singha beer",4
688,"Amstel Light",1
688,Kirin,3
6880,"San Miguel Pale Pilsen",2
6881,Cass,2
6882,"San Miguel Pale Pilsen",2
6882,"Tiger beer",2
6883,Coors,2
6883,Hite,2
6884,"OB Golden Lager",4
6884,Timisoreana,5
6885,"Club soda",5
6885,"Paulaner Hefe",5
6885,Sprite,1
6885,"Sweet tea",2
6886,Sprite,5
6887,Caffrey's,4
6887,"Labatts Blue",3
6887,"Stiegl Bier",2
6888,Cheeseburger,1
6889,Carlsberg,4
6889,"Stiegl Bier",1
689,Carlsberg,1
689,Pretzel,1
689,"Stiegl Bier",2
6890,"Birra Moretti",4
6890,Tsingtao,2
6890,Tuborg,2
6891,"Carling Black Label",4
6892,"Chimay Blue Top",2
6892,Pretzel,4
6893,Caffrey's,1
6893,"Harp Lager",2
6893,"OB Golden Lager",5
6893,Quesadilla,5
6894,"Club soda",2
6894,Lowenbrau,3
6894,Tsingtao,2
6895,"Budvar Svetly Lezak",1
6895,"Pabst Blue Ribbon",5
6895,Pretzel,3
6896,"Budvar Svetly Lezak",2
6896,Pretzel,1
6897,"Birra Moretti",3
6897,"Tater tots",5
6898,Lasko,3
6898,Sprite,1
6898,"Tater tots",4
6899,Lowenbrau,3
6899,"Onion rings",2
6899,Tuborg,3
69,"Coca cola",1
69,Pretzel,1
690,"Mythos Sindos",1
6900,Pretzel,1
6900,"Stiegl Bier",3
6901,"Carling Black Label",3
6901,"Efes Dark",2
6901,"Pabst Blue Ribbon",4
6901,Warsteiner,5
6902,Tsingtao,1
6903,Carlsberg,1
6903,Sprite,3
6904,"Club soda",5
6905,"Tiger beer",2
6906,Carlsberg,2
6906,"Coreff Ambree",1
6906,"Potato skins",5
6907,Cheeseburger,2
6907,Dreher,2
6907,"OB Golden Lager",1
6908,Asahi,3
6908,Budweiser,5
6908,"Club soda",4
6909,"Sweet tea",3
691,Cheeseburger,5
691,"Dos Equis",1
691,Tsingtao,5
6910,"Chimay Blue Top",4
6910,"Coca cola",1
6911,Kirin,3
6911,"Root beer",5
6911,"Tater tots",2
6911,"Tiger beer",1
6912,"Carling Black Label",3
6912,Kirin,2
6912,"Singha beer",5
6912,"Tiger beer",4
6913,"Coreff Ambree",4
6913,"Pabst Blue Ribbon",1
6913,"San Miguel Pale Pilsen",5
6914,Lasko,1
6915,"Mythos Sindos",5
6915,Pretzel,2
6916,"Beer Chang",2
6916,"Old Speckled Hen",4
6917,"Mythos Sindos",4
6918,"Budvar Svetly Lezak",4
6919,Quesadilla,4
6919,"Singha beer",4
692,"French fries",4
692,"OB Golden Lager",4
6920,Dreher,5
6921,"Mythos Sindos",3
6921,Sprite,4
6922,"Efes Dark",3
6922,Lowenbrau,5
6922,"Root beer",3
6922,Tuborg,3
6923,"Beer Chang",4
6923,"French fries",4
6923,"San Miguel Pale Pilsen",2
6924,Caffrey's,2
6925,"Onion rings",3
6925,"Root beer",1
6925,"Tiger beer",3
6925,Tuborg,5
6926,Cass,5
6927,Cass,1
6927,"Onion rings",3
6928,"Pilsner Urquell",1
6928,Sprite,2
6929,"Amstel Light",5
6929,"Labatts Blue",2
693,"Amstel Light",3
693,"Coca cola",1
6931,Guinness,4
6931,"Ichnusa beer",4
6931,Sprite,2
6932,"Labatts Blue",5
6932,Lasko,5
6933,"Carling Black Label",5
6934,Cheeseburger,4
6935,"Erdinger Pikantus",5
6936,"Ichnusa beer",3
6936,"Labatts Blue",1
6937,Pretzel,4
6938,Cass,4
6938,"Chicken wings",3
6938,Lasko,1
6939,Heineken,3
694,Cheeseburger,2
694,"Sweet tea",1
6940,"Paulaner Hefe",1
6941,"Mythos Sindos",3
6942,"Onion rings",2
6943,"Paulaner Hefe",3
6943,"Sweet tea",3
6944,"Pabst Blue Ribbon",1
6944,"Singha beer",1
6945,Budweiser,1
6945,Caffrey's,2
6946,Caffrey's,4
6946,Lasko,3
6946,"San Miguel Pale Pilsen",2
6947,"Birra Moretti",3
6948,Dreher,1
6948,Lasko,5
6948,"Mozoralla sticks",5
6949,"Chicken wings",2
6949,"Paulaner Hefe",5
695,"San Miguel Pale Pilsen",5
695,Timisoreana,4
6950,Caffrey's,3
6950,"Coreff Ambree",2
6950,"Newcastle Brown Ale",2
6950,"Pilsner Urquell",2
6951,Pretzel,4
6951,Tsingtao,5
6952,"Beer Chang",4
6952,Tsingtao,1
6953,Nachos,4
6954,"Erdinger Pikantus",4
6954,"Stiegl Bier",1
6955,"French fries",1
6955,Tsingtao,3
6956,"Coreff Ambree",5
6956,Sprite,1
6957,"Budvar Svetly Lezak",5
6957,"Onion rings",2
6957,"Singha beer",4
6958,"Dos Equis",5
6959,Heineken,1
6959,Kronenbourg,3
6959,"Stiegl Bier",4
6959,"Sweet tea",2
696,Tecate,2
6960,Tsingtao,1
6961,Cheeseburger,5
6961,"Chimay Blue Top",2
6961,Pretzel,5
6962,Cheeseburger,1
6962,"Paulaner Hefe",5
6963,"Mythos Sindos",1
6963,"Stiegl Bier",5
6963,Warsteiner,3
6964,"Beer Chang",5
6964,"Dos Equis",1
6964,"Labatts Blue",4
6964,Quesadilla,4
6965,Dreher,3
6965,"Root beer",2
6966,Caffrey's,4
6966,Cheeseburger,4
6966,"Ichnusa beer",1
6967,Quesadilla,4
6968,Caffrey's,5
6968,Heineken,4
6969,Dreher,3
6969,"Singha beer",1
6969,Union,4
697,Budweiser,2
697,Heineken,4
697,"San Miguel Pale Pilsen",2
6970,Lasko,5
6971,"Budvar Svetly Lezak",1
6971,"Chimay Blue Top",3
6972,"Tater tots",5
6973,"Chimay Blue Top",4
6973,Dreher,2
6973,Heineken,3
6974,"Budvar Svetly Lezak",5
6974,"Onion rings",4
6974,"Singha beer",5
6975,"Beer Chang",3
6975,Cheeseburger,5
6975,"Potato skins",1
6976,Duvel,2
6977,Grolsch,3
6978,Dreher,4
6979,"Chicken wings",1
6979,Lasko,3
698,Heineken,5
698,"Old Speckled Hen",4
6980,Duvel,4
6980,Quesadilla,5
6981,Timisoreana,4
6982,Peroni,3
6982,Sapporo,3
6983,Dreher,2
6984,"Coreff Ambree",3
6985,"Chimay Blue Top",3
6987,"Dos Equis",1
6987,"Labatts Blue",2
6987,"Stiegl Bier",3
6988,Heineken,5
6988,Kirin,1
6988,Kronenbourg,2
6989,"Club soda",4
6989,"Potato skins",1
699,"Chicken wings",5
699,Guinness,3
699,Peroni,3
699,Pretzel,3
6991,"Labatts Blue",5
6992,"Sweet tea",3
6993,Carlsberg,3
6993,"Leffe Blonde",2
6993,"Singha beer",1
6994,Asahi,1
6994,"Club soda",5
6994,"Newcastle Brown Ale",5
6995,"Coreff Ambree",5
6995,Tsingtao,2
6996,Cass,5
6996,Cheeseburger,5
6997,"Amstel Light",4
6997,Caffrey's,1
6997,"Pilsner Urquell",1
6997,"Root beer",3
6998,"Root beer",1
6999,"Club soda",4
6999,Sapporo,4
7,Grolsch,1
7,"Harp Lager",1
7,Lasko,1
7,Sprite,2
70,"Pilsner Urquell",3
70,Tsingtao,4
700,"French fries",2
700,Hite,5
700,"Ichnusa beer",4
700,"Newcastle Brown Ale",1
7000,"Newcastle Brown Ale",3
7000,"Onion rings",5
7000,"Potato skins",4
7001,Duvel,3
7001,"Leffe Blonde",5
7001,"San Miguel Pale Pilsen",4
7001,"Tater tots",4
7002,"Beer Chang",4
7002,Duvel,4
7003,"Root beer",5
7003,"Tiger beer",2
7004,Caffrey's,4
7004,"Newcastle Brown Ale",5
7005,Asahi,3
7005,Dreher,1
7005,Sprite,5
7006,"Erdinger Pikantus",4
7007,Dreher,3
7007,Guinness,1
7007,Sapporo,4
7008,"Chimay Blue Top",1
701,Nachos,5
7010,Lasko,3
7010,"Newcastle Brown Ale",3
7011,"Old Speckled Hen",4
7013,"Newcastle Brown Ale",5
7013,"Singha beer",4
7014,"Chicken wings",4
7014,"Labatts Blue",5
7014,"Root beer",5
7015,Guinness,1
7015,"Root beer",2
7016,Heineken,2
7016,Sapporo,2
7016,Tecate,3
7017,Carlsberg,4
7017,"Dos Equis",3
7017,"Erdinger Pikantus",4
7018,Cass,5
7018,"Ichnusa beer",2
7019,"Carling Black Label",3
7019,"Ichnusa beer",5
7019,Lowenbrau,3
702,Peroni,1
702,Pretzel,5
7020,Carlsberg,1
7020,"Potato skins",4
7021,"Old Speckled Hen",1
7021,"Potato skins",1
7022,"Ichnusa beer",5
7022,Lasko,2
7022,"Sweet tea",2
7024,"Erdinger Pikantus",5
7024,Heineken,5
7025,Grolsch,4
7025,"Pabst Blue Ribbon",1
7025,"Tater tots",5
7026,"Chimay Blue Top",1
7026,"Newcastle Brown Ale",4
7026,"Paulaner Hefe",3
7027,"Birra Moretti",5
7027,Duvel,3
7027,Tsingtao,2
7028,"Club soda",2
7028,"Efes Dark",1
7028,"Gambrinus Premium",2
7028,Grolsch,1
7029,Budweiser,1
703,"Club soda",3
703,"Coreff Ambree",3
703,Sprite,5
703,Warsteiner,3
7030,"Harp Lager",4
7030,"Pabst Blue Ribbon",1
7030,"Sweet tea",4
7031,Caffrey's,1
7031,Coors,4
7031,"Singha beer",5
7032,Caffrey's,5
7033,Caffrey's,3
7033,"Coreff Ambree",4
7033,"Leffe Blonde",1
7034,Kirin,1
7034,Quesadilla,5
7034,"Tiger beer",5
7035,Caffrey's,3
7035,Cass,3
7035,"Chicken wings",1
7035,Timisoreana,4
7036,Lowenbrau,3
7037,"Chimay Blue Top",2
7037,Heineken,5
7037,Peroni,3
7038,Dreher,3
7038,Kirin,2
7039,"Club soda",2
7039,Peroni,5
7039,"Potato skins",1
704,"Chicken wings",5
704,"Ichnusa beer",4
7040,Quesadilla,5
7041,Pretzel,4
7041,"Singha beer",3
7041,"Stiegl Bier",3
7042,Carlsberg,3
7042,Lowenbrau,4
7042,"San Miguel Pale Pilsen",5
7043,"Gambrinus Premium",5
7044,Asahi,3
7044,Coors,4
7045,Heineken,3
7045,"Pabst Blue Ribbon",4
7046,Asahi,2
7046,Hite,2
7046,"Tater tots",2
7047,"Coca cola",4
7047,"Mozoralla sticks",4
7047,Pretzel,1
7048,Asahi,1
7048,Tecate,5
7049,"Newcastle Brown Ale",5
705,Tsingtao,4
705,Warsteiner,1
7051,Lowenbrau,5
7051,Quesadilla,1
7051,"Singha beer",1
7052,"Birra Moretti",5
7052,Quesadilla,3
7053,Asahi,3
7053,Hite,1
7053,Quesadilla,5
7054,"Beer Chang",2
7055,Hite,4
7055,"Stiegl Bier",4
7056,"Beer Chang",3
7057,"Erdinger Pikantus",4
7058,Heineken,5
7059,Heineken,5
706,Lasko,4
706,"Leffe Blonde",2
706,"Singha beer",4
706,Warsteiner,5
7060,Asahi,1
7060,"Newcastle Brown Ale",5
7062,"Dos Equis",2
7062,Pretzel,3
7063,"Dos Equis",1
7064,Carlsberg,2
7064,Dreher,3
7065,Dreher,4
7066,Cheeseburger,4
7066,"Tater tots",2
7067,"Amstel Light",1
7067,"Beer Chang",3
7068,Heineken,4
7068,Union,5
707,Caffrey's,5
707,"Pilsner Urquell",5
707,"Root beer",5
7070,Lasko,3
7070,"Sweet tea",1
7071,"Labatts Blue",3
7071,"Onion rings",4
7071,Tecate,4
7072,Guinness,1
7072,Heineken,4
7072,"San Miguel Pale Pilsen",1
7073,"Birra Moretti",2
7073,"Coreff Ambree",3
7073,"Leffe Blonde",5
7073,Peroni,5
7074,"Chicken wings",1
7074,Coors,2
7074,"Leffe Blonde",1
7074,"Tiger beer",5
7075,Warsteiner,3
7076,Coors,5
7076,Kronenbourg,2
7076,Quesadilla,3
7077,Cass,2
7077,"Efes Dark",4
7077,"Gambrinus Premium",2
7078,Lasko,3
7078,"Root beer",3
7079,"French fries",4
7079,Lasko,5
7079,Quesadilla,2
708,Cass,1
708,"Ichnusa beer",3
708,Peroni,2
708,Pretzel,4
7080,"Pilsner Urquell",5
7080,Sapporo,1
7081,"Paulaner Hefe",5
7081,"Singha beer",4
7082,"Beer Chang",4
7083,Cheeseburger,4
7083,"Club soda",4
7083,"French fries",2
7084,Carlsberg,4
7084,Dreher,4
7084,"Paulaner Hefe",2
7084,"Singha beer",1
7085,"Beer Chang",4
7085,Heineken,2
7085,"Labatts Blue",1
7085,"Sweet tea",1
7086,Sapporo,3
7086,"Tater tots",1
7086,Tuborg,1
7087,"Budvar Svetly Lezak",1
7087,"Coreff Ambree",5
7088,Sapporo,1
7089,"Paulaner Hefe",1
7089,Sapporo,1
709,"Amstel Light",5
709,"Chimay Blue Top",3
709,"Gambrinus Premium",2
7090,"Newcastle Brown Ale",3
7090,Pretzel,5
7091,Tecate,5
7092,Lasko,3
7092,Peroni,3
7092,Sapporo,4
7093,Kronenbourg,2
7093,Timisoreana,5
7094,"Chicken wings",2
7094,"French fries",5
7094,Lowenbrau,2
7094,Tuborg,3
7095,Asahi,4
7095,Tsingtao,5
7095,Tuborg,1
7096,Heineken,2
7096,"Mozoralla sticks",1
7097,Guinness,1
7097,Sprite,4
7098,Caffrey's,1
7099,Budweiser,4
7099,Sprite,5
71,"Dos Equis",4
710,Hite,1
710,Quesadilla,3
710,Union,5
7100,Heineken,3
7100,Tecate,1
7100,Tuborg,3
7101,Kronenbourg,1
7101,"Mozoralla sticks",2
7101,Pretzel,5
7101,Union,1
7102,"Harp Lager",5
7103,Cheeseburger,3
7103,Dreher,5
7105,"OB Golden Lager",1
7105,Timisoreana,3
7106,"Amstel Light",4
7106,Coors,3
7106,Peroni,4
7107,"Pilsner Urquell",4
7107,"Potato skins",2
7108,"Efes Dark",2
7109,Caffrey's,5
7109,"Chicken wings",5
7109,Lasko,4
711,Nachos,5
7110,"Erdinger Pikantus",1
7110,Heineken,2
